ReadId	HostTopHit	HostLCAHit	CARDHit	CARDGroup	PercentID	Length	Distance
e9737391-a8da-4065-a05b-9b4d68ae6fae	Enterobacter cloacae	Enterobacter cloacae	ARO:3001847|ACT-27	group CMY-LAT-CFE-ACT-MIR-1	87.8	410	1267
16d9f4b0-852f-4a84-8e66-ae40e44d2774	Enterobacter cloacae	Enterobacter cloacae	ARO:3003922|oqxA	group oqx-mex-1	75.88	1049	452
16d9f4b0-852f-4a84-8e66-ae40e44d2774	Enterobacter cloacae	Enterobacter cloacae	ARO:3003923|oqxB	group oqx-mex-amr-1	76.11	473	1020
63f748f0-c4e7-4d84-bb23-f3a3a330e2e5	Enterobacter cloacae	Enterobacter cloacae	ARO:3000830|cpxA	cpxA	77.12	625	432
afe17213-963e-452f-883c-19b738daccf3	Enterobacter cloacae	Enterobacter cloacae	ARO:3000378|mexB	group mex-sme-1	82.14	168	1235
6e7165cb-53b8-4985-a940-0e372dccab9b	Enterobacter cloacae	Enterobacter cloacae	ARO:3001328|mdfA	group mdt-mdf-1	75.73	482	276
118027d5-8195-4576-9e4a-33b3411021ac	Bifidobacterium longum	Bifidobacterium	ARO:3003359|Streptomyces	Streptomyces	73.63	421	83
97c715ce-77be-42ec-8abd-818d0639f5ba	Enterobacter cloacae	Enterobacter cloacae	ARO:3001847|ACT-27	group CMY-LAT-CFE-ACT-MIR-1	92.42	356	279
f5749dfb-899e-485c-ac14-36d0b1604f78	Enterobacter cloacae	Enterobacter cloacae	ARO:3000216|acrB	group mex-acr-1	81.27	1762	1262
95697f6d-7013-4ed9-8046-9b6b132d660b	Enterobacter cloacae	Enterobacter cloacae	ARO:3000074|emrB	emrB	78.31	1139	555
3d0aa357-9563-466e-9c20-e01f2e95a26c	Enterobacter cloacae	Enterobacter cloacae	ARO:3000216|acrB	group mex-acr-1	72.39	612	1106
e4b82061-965d-47ff-9351-397a27dd8429	Enterobacter cloacae	Enterobacter cloacae	ARO:3000491|acrD	group mdt-mds-acr-mtr-1	75.56	180	1775
93a37b0e-826b-4e0e-93d5-680ce866c248	Enterobacter cloacae	Enterobacter cloacae	ARO:3000378|mexB	group mex-sme-1	78.36	379	935
93a37b0e-826b-4e0e-93d5-680ce866c248	Enterobacter cloacae	Enterobacter cloacae	ARO:3000216|acrB	group mex-acr-1	74.81	516	820
6c560a1b-252e-4952-b78f-4ce03321e9e2	Enterobacter cloacae	Enterobacter cloacae	ARO:3000024|patA	patA	78.47	1031	2398
7ac77a00-ef2f-4ad1-b8ad-21e3a560f46b	Enterobacter cloacae	Enterobacter cloacae	ARO:3000518|CRP	CRP	84.28	299	815
2d78108b-a656-4131-9971-f8c9bdbe8fcb	Enterobacter cloacae	Enterobacter cloacae	ARO:3001847|ACT-27	group CMY-LAT-CFE-ACT-MIR-1	83.73	719	185
e7f46d19-4b9b-4d78-8ca1-ffffc95393d5	Enterobacter cloacae	Enterobacter cloacae	ARO:3000216|acrB	group mex-acr-1	80.23	1219	242
0dd6d9cc-2377-4369-9a1c-053313a3ce2f	Enterobacter cloacae	Enterobacter cloacae	ARO:3000024|patA	patA	79.01	586	370
c106b56c-1d49-42b9-ab25-94b3ab1d341b	Enterobacter cloacae	Enterobacter cloacae	ARO:3003830|aminocoumarin	alaS	73.69	973	112
eb69b167-10a2-4665-9876-0357aeca1a3c	Enterobacter cloacae	Enterobacter cloacae	ARO:3000491|acrD	group mdt-mds-acr-mtr-1	75.78	933	147
6ad37e68-4d8c-4101-a78c-ba8998c63262	Enterobacter cloacae	Enterobacter cloacae	ARO:3003922|oqxA	group oqx-mex-1	79.29	507	77
5e153150-2529-4306-8158-ba7d5d0364ba	Enterobacter cloacae	Enterobacter cloacae	ARO:3000216|acrB	group mex-acr-1	85.65	906	52
72877490-fab6-4758-b03c-f776ef0b8bf2	Enterobacter cloacae	Enterobacter cloacae	ARO:3000207|acrA	group acr-sme-1	82.16	813	206
39107981-8d53-4fc5-863a-c38601c942f2	Enterobacter cloacae	Enterobacter cloacae	ARO:3003922|oqxA	group oqx-mex-1	76.2	1206	955
422f7d5f-bb7b-4974-a87f-1cae04d268eb	Enterobacter cloacae	Enterobacter cloacae	ARO:3001852|ACT-32	group CMY-LAT-CFE-ACT-MIR-1	85.86	891	142
36f70b32-15fd-4e0b-9c94-c72571398d84	Enterobacter cloacae	Enterobacter cloacae	ARO:3000825|robA	robA	87.63	881	162
fd8df6a0-46fd-46ac-999c-fa4360c28137	Enterobacter cloacae	Enterobacter cloacae	ARO:3000207|acrA	group acr-sme-1	81.88	767	68
b2240187-f043-43ea-b211-69ae971c8560	Enterobacter cloacae	Enterobacter cloacae	ARO:3000024|patA	patA	79.23	992	156
596959bb-1080-4e0e-8e85-4a4680f494f6	Enterobacter cloacae	Enterobacter cloacae	ARO:3000216|acrB	group mex-acr-1	82.89	1350	182
596959bb-1080-4e0e-8e85-4a4680f494f6	Enterobacter cloacae	Enterobacter cloacae	ARO:3000207|acrA	group acr-sme-1	92.76	152	1308
6c2e0f17-ace8-4b8a-ac1a-6e8641d31b20	Staphylococcus aureus	Staphylococcus	ARO:3000178|tetK	group tet-4	87.33	1302	312
bb5a2583-d89b-43f6-91ee-095e44ae7038	Bifidobacterium breve	Bifidobacterium	ARO:3003359|Streptomyces	Streptomyces	74.45	407	263
a4315028-390b-4078-81cc-cab63468df8e	Enterobacter cloacae	Enterobacter cloacae	ARO:3000825|robA	robA	89.38	160	474
62390dfc-a944-4800-8d46-0cba10eb984b	Enterobacter cloacae	Enterobacter cloacae	ARO:3000216|acrB	group mex-acr-1	81.74	1594	775
b460b103-ac5f-404d-8f4e-c63843b24415	Enterobacter cloacae	Enterobacter cloacae	ARO:3000830|cpxA	cpxA	75.77	1172	1020
470bc69b-b555-4423-8e5b-fdd230e91a58	Enterobacter cloacae	Enterobacter cloacae	ARO:3003922|oqxA	group oqx-mex-1	79.7	601	334
f580df87-122b-4b66-a522-a9e11412be75	Enterobacter asburiae	Enterobacter cloacae	ARO:3003923|oqxB	group oqx-mex-amr-1	78.89	1312	70
f0aa70a4-b93a-4a39-9280-458b7689a4e1	Enterobacter cloacae	Enterobacter cloacae	ARO:3000024|patA	patA	77.47	577	700
b05b78e9-11d5-4c14-8f19-1b454be2cee1	Enterobacter cloacae	Enterobacter cloacae	ARO:3000207|acrA	group acr-sme-1	80.79	354	592
03b0dd6f-6a43-4cbd-99c7-c7405ccf7fd7	Enterobacter cloacae	Enterobacter cloacae	ARO:3001330|mdtD	mdtD	78.54	438	320
f91b974c-9b8e-4bc2-ad63-e31a9c75fa2a	Enterobacter cloacae	Enterobacter cloacae	ARO:3000491|acrD	group mdt-mds-acr-mtr-1	77.02	557	81
6eb576bc-f12b-4ad8-8254-1bc558df12f3	Enterobacter cloacae	Enterobacter cloacae	ARO:3000518|CRP	CRP	86.62	284	507
2e9be510-cee3-4d37-a9f9-9b6b0ac33ab1	Bifidobacterium longum	Bifidobacterium longum	ARO:3003730|Bifidobacteria	Bifidobacteria	82.75	742	65
c2c6c3fe-bc78-4f68-ab48-33c374dab7b6	Enterobacter cloacae	Enterobacter cloacae	ARO:3003923|oqxB	group oqx-mex-amr-1	80.0	1155	369
d884d4f9-4a76-4f85-9e23-2040db095d4c	Enterobacter cloacae	Enterobacter cloacae	ARO:3001330|mdtD	mdtD	78.36	610	524
ddc9075f-e470-4b2f-bb54-03f4493eb82d	Enterobacter cloacae	Enterobacter cloacae	ARO:3000491|acrD	group mdt-mds-acr-mtr-1	73.44	418	731
e646519f-8357-4873-8e0e-3e7429e55560	Enterobacter cloacae	Enterobacter cloacae	ARO:3000216|acrB	group mex-acr-1	82.17	129	200
ec81804a-acb5-4f63-afe4-1a8c52f8df4b	Enterobacter cloacae	Enterobacter cloacae	ARO:3000263|marA	group mar-ram-1	80.65	155	1021
7a7673a6-76bf-4fb1-bee0-a32fe7984e2b	Enterobacter cloacae	Enterobacter cloacae	ARO:3000825|robA	robA	87.98	815	804
1bcf88db-9ee3-485f-b87d-0b6316b6a6f6	Enterobacter cloacae	Enterobacter cloacae	ARO:3000825|robA	robA	91.71	193	850
9e58203e-11f7-4af4-ba02-a2ae863e2dae	Enterobacter cloacae	Enterobacter cloacae	ARO:3000825|robA	robA	90.8	880	560
e9f349c0-6683-4afa-89a9-063f8e52d4e8	Enterobacter cloacae	Enterobacter cloacae	ARO:3000676|H-NS	H-NS	75.66	419	917
2430d2e3-5d3b-48fb-ac0e-93ba1c3aef61	Enterobacter cloacae	Enterobacter cloacae	ARO:3000216|acrB	group mex-acr-1	86.97	591	158
d0f48c2e-1fce-4e96-91d8-242cb5d5dd99	Enterobacter cloacae	Enterobacter cloacae	ARO:3003830|aminocoumarin	alaS	81.35	504	652
dfd129e3-110b-4182-8256-371a78664592	Staphylococcus epidermidis	Staphylococcus epidermidis	ARO:3000391|norA	norA	91.76	437	342
9df4bd33-4146-4fa8-b172-c7f54242e9cc	Enterobacter cloacae	Enterobacter cloacae	ARO:3000024|patA	patA	76.93	984	973
46de83ad-ddfa-42f5-82bb-95b9491df961	Bifidobacterium longum	Bifidobacterium	ARO:3003359|Streptomyces	Streptomyces	73.39	744	526
000c6552-b619-4b5e-8953-42b8e9fada7a	Enterobacter cloacae	Enterobacter cloacae	ARO:3000676|H-NS	H-NS	75.94	374	399
4d665df3-4b7c-4773-855f-762d62f73635	Enterobacter cloacae	Enterobacter cloacae	ARO:3001328|mdfA	group mdt-mdf-1	74.21	663	1562
aa701413-8c2c-43fa-ae9f-4d11e4141dd6	Bifidobacterium longum	Bifidobacterium longum	ARO:3003730|Bifidobacteria	Bifidobacteria	79.56	450	221
0d203ae2-92e8-4857-a62e-b0b2261ca109	Enterobacter cloacae	Enterobacter cloacae	ARO:3000830|cpxA	cpxA	82.08	212	404
4959c7c0-b8a8-4d3a-9349-366a80503caa	Enterobacter cloacae	Enterobacter cloacae	ARO:3000825|robA	robA	86.56	573	102
0a2a5933-d089-4141-a799-62b1793485da	Enterobacter cloacae	Enterobacter cloacae	ARO:3000207|acrA	group acr-sme-1	81.55	1030	358
0a2a5933-d089-4141-a799-62b1793485da	Enterobacter cloacae	Enterobacter cloacae	ARO:3000216|acrB	group mex-acr-1	86.05	344	1034
ba54f2d9-bf91-4922-8ae4-4e92ebf1164b	Enterobacter cloacae	Enterobacter cloacae	ARO:3000516|emrR	emrR	74.31	510	1723
aaaa7e0b-2063-4b46-8a0d-364d7ba4f221	Enterobacter cloacae	Enterobacter	ARO:3000831|cpxR	cpxR	78.66	717	233
00e80838-9723-4c5e-9589-93f2ca805d83	Enterobacter cloacae	Enterobacter cloacae	ARO:3000216|acrB	group mex-acr-1	77.55	539	50
80c018ef-42bd-4065-b9e8-2d72be33fe22	Enterobacter cloacae	Enterobacter cloacae	ARO:3001847|ACT-27	group CMY-LAT-CFE-ACT-MIR-1	87.9	281	82
173c2d45-75af-4ee6-b221-8e5dd4c3bc6b	Enterobacter cloacae	Enterobacter cloacae	ARO:3000074|emrB	emrB	77.35	181	592
53f66feb-0c21-4350-91d5-7336b0a3e1a6	Enterobacter cloacae	Enterobacter cloacae	ARO:3000516|emrR	emrR	80.23	435	374
c7ae6143-4c0a-4461-8144-3ba574a28392	Enterobacter cloacae	Enterobacter cloacae	ARO:3000263|marA	group mar-ram-1	81.34	343	1033
88cd3c99-d367-4081-b159-84d0fc4723ba	Enterobacter cloacae	Enterobacter cloacae	ARO:3000216|acrB	group mex-acr-1	84.58	467	287
d49eec58-96bd-48d7-bdda-ca08a3aa72d1	Enterobacter cloacae	Enterobacter cloacae	ARO:3000793|mdtB	group mdt-mds-acr-mtr-1	77.43	536	52
67e33e0c-e199-4482-88d9-23b33fa78407	Bifidobacterium longum	Bifidobacterium longum	ARO:3003318|Streptomyces	Streptomyces	74.66	367	1295
cbf11de6-daf4-4492-8166-02c51b7b828f	Enterobacter cloacae	Enterobacter cloacae	ARO:3003830|aminocoumarin	alaS	75.57	348	1155
eb91c006-5d81-4990-8b29-a7b7a3bbb7b9	Enterobacter cloacae	Enterobacter cloacae	ARO:3001847|ACT-27	group CMY-LAT-CFE-ACT-MIR-1	78.53	503	385
59a120c7-7304-41f6-a29a-35b850dcb777	Enterobacter cloacae	Enterobacter cloacae	ARO:3000516|emrR	emrR	80.86	538	564
aeb5da10-b48e-455c-8474-c13d562451bf	Enterobacter cloacae	Enterobacter cloacae	ARO:3000491|acrD	group mdt-mds-acr-mtr-1	76.04	384	453
2444d78b-0d6a-42f2-9890-6ee409f14642	Enterobacter cloacae	Enterobacter cloacae	ARO:3000216|acrB	group mex-acr-1	82.73	747	1682
c2461de3-7d84-4a8f-afbf-06c25b85fd35	Enterobacter cloacae	Enterobacter cloacae	ARO:3001328|mdfA	group mdt-mdf-1	76.92	351	134
2cbebaf1-5a0c-4c66-9f6b-8ebffd0dab2f	Enterobacter cloacae	Enterobacter cloacae	ARO:3000491|acrD	group mdt-mds-acr-mtr-1	72.77	786	119
74838f01-7aa8-41bb-a0cc-615fdce65038	Bifidobacterium longum	Bifidobacterium longum	ARO:3003730|Bifidobacteria	Bifidobacteria	83.52	352	372
d976c554-a142-4e6f-a1fa-b1572c550824	Enterobacter cloacae	Enterobacter cloacae	ARO:3000216|acrB	group mex-acr-1	81.86	452	119
61006e14-9728-41bb-9dc7-bee206cbb447	Enterobacter cloacae	Enterobacter cloacae	ARO:3001830|ACT-7	group CMY-LAT-CFE-ACT-MIR-1	87.91	885	586
0828c6d6-2e0e-419d-8992-fbeb418aa426	Enterobacter cloacae	Enterobacter cloacae	ARO:3000793|mdtB	group mdt-mds-acr-mtr-1	75.53	1802	124
da80e898-1db6-486e-89c5-8c2f4492c07c	Enterobacter cloacae	Enterobacter cloacae	ARO:3000216|acrB	group mex-acr-1	85.98	492	1547
89a79ed6-bbff-4e68-9dd1-e34d3c99c163	Bifidobacterium longum	Bifidobacterium	ARO:3003359|Streptomyces	Streptomyces	78.88	445	1555
5b83c047-16e0-4f52-a552-5543928696cf	Enterobacter cloacae	Enterobacter cloacae	ARO:3000216|acrB	group mex-acr-1	91.95	149	1324
4e7ae6e5-08af-45cb-9850-5d69e0aab5b2	Bifidobacterium longum	Bifidobacterium longum	ARO:3003730|Bifidobacteria	Bifidobacteria	79.53	552	453
063d7302-caed-473f-874e-e41c5756396e	Bifidobacterium longum	Bifidobacterium longum	ARO:3003730|Bifidobacteria	Bifidobacteria	76.02	1009	76
441bd110-51c2-43cd-a7c6-2f020a67c665	Enterobacter cloacae	Enterobacter cloacae	ARO:3001838|ACT-17	group CMY-LAT-CFE-ACT-MIR-1	90.18	438	220
fd1283c3-5b15-472b-9ab5-29fd816e915a	Enterobacter cloacae	Enterobacter cloacae	ARO:3000518|CRP	CRP	88.36	189	698
5344e7b2-4f4b-40b7-a8d9-246df4ff16f8	Enterobacter cloacae	Enterobacter cloacae	ARO:3003830|aminocoumarin	alaS	80.07	813	89
a3834013-7cbc-4556-be33-6c45ddf84267	Enterobacter cloacae	Enterobacter cloacae	ARO:3000216|acrB	group mex-acr-1	74.79	595	251
e002369e-2d72-4792-a3b5-33f3cc5ae37a	Enterobacter cloacae	Enterobacter cloacae	ARO:3000516|emrR	emrR	80.31	193	424
c58da858-01f6-4e09-a98c-2d6cd4b899bc	Enterobacter cloacae	Enterobacter cloacae	ARO:3003841|kdpE	kdpE	74.34	495	212
e85a7508-990e-4b04-9d3d-0b96f9997fdc	Enterobacter cloacae	Enterobacter cloacae	ARO:3000825|robA	robA	92.09	493	544
3d06d1ba-9cbe-42e1-86b1-6fc39e362bb4	Enterobacter cloacae	Enterobacter cloacae	ARO:3000216|acrB	group mex-acr-1	79.47	302	144
9acedb62-5294-484d-9607-85ef39e904c9	Enterobacter cloacae	Enterobacter cloacae	ARO:3001830|ACT-7	group CMY-LAT-CFE-ACT-MIR-1	87.03	532	607
d15a03e9-585d-4d34-bef1-712eae986345	Enterobacter cloacae	Enterobacter cloacae	ARO:3003830|aminocoumarin	alaS	75.81	1484	383
9a625860-7ef5-463a-ac2b-db3be186d263	Enterobacter cloacae	Enterobacter cloacae	ARO:3000518|CRP	CRP	80.27	659	974
3990f624-29a8-43ea-aa60-5bc8a055cb31	Enterobacter cloacae	Enterobacter cloacae	ARO:3000825|robA	robA	87.84	370	76
ad94f97c-bf30-48f8-b1ff-0e012b61eef0	Staphylococcus epidermidis	Staphylococcus epidermidis	ARO:3000391|norA	norA	86.42	162	235
b78beb5f-46a7-433f-9e14-e5432208f14a	Enterobacter cloacae	Enterobacter cloacae	ARO:3000378|mexB	group mex-sme-1	73.77	427	207
3984c77b-b22e-425e-99b4-450ac4d99f9d	Staphylococcus epidermidis	Staphylococcus	ARO:3000178|tetK	group tet-4	81.15	313	201
891b762f-f208-4ae6-a277-4ae7e5c1a218	Enterobacter cloacae	Enterobacter cloacae	ARO:3003923|oqxB	group oqx-mex-amr-1	81.27	897	198
d3435b65-399a-4fcb-96cc-bc48622d7d33	Enterobacter cloacae	Enterobacter cloacae	ARO:3000024|patA	patA	82.03	345	533
b9b645eb-a69c-4de0-9171-763c00ed6d61	Bifidobacterium longum	Bifidobacterium longum	ARO:3003730|Bifidobacteria	Bifidobacteria	76.92	1265	1419
a64a1b33-947f-41cf-9eee-0427604045c0	Enterobacter cloacae	Enterobacter cloacae	ARO:3000676|H-NS	H-NS	78.09	397	1677
573348b9-cffb-4031-9a2a-de6f0d031565	Enterobacter cloacae	Enterobacter cloacae complex	ARO:3000831|cpxR	cpxR	82.18	202	776
23d8a370-8c05-49d6-b76f-98e5236e7f5c	Enterobacter cloacae	Enterobacter cloacae	ARO:3003922|oqxA	group oqx-mex-1	78.76	1182	323
23d8a370-8c05-49d6-b76f-98e5236e7f5c	Enterobacter cloacae	Enterobacter cloacae	ARO:3003923|oqxB	group oqx-mex-amr-1	85.25	278	1220
1f4ac2fe-2bda-4199-84ba-a3cd11ce9905	Enterobacter cloacae	Enterobacter cloacae	ARO:3000216|acrB	group mex-acr-1	86.6	291	1281
5980533b-417e-4ed2-89b5-ca5915ae781b	Enterobacter cloacae	Enterobacter	ARO:3000518|CRP	CRP	81.05	380	310
6b62aa35-8780-4f43-9d83-ae868bc365f8	Enterobacter cloacae	Enterobacter cloacae	ARO:3000074|emrB	emrB	78.24	602	1104
8b2d4d7b-033e-4d8e-8dc0-ae5fc2f162c0	Enterobacter cloacae	Enterobacter cloacae	ARO:3000216|acrB	group mex-acr-1	82.09	910	263
274df098-fa66-474c-b5a8-60d01ae84509	Enterobacter cloacae	Enterobacter cloacae	ARO:3000263|marA	group mar-ram-1	80.95	168	968
20a04289-0e38-4d6e-ac11-1e5ea9fcb893	Enterobacter cloacae	Enterobacter cloacae	ARO:3000516|emrR	emrR	76.11	519	506
61265ff7-84e2-42c4-bd6c-e13746336975	Enterobacter cloacae	Enterobacter cloacae	ARO:3002986|bacA	bacA	78.87	407	100
e5e3f201-b33a-4ac8-9604-6720e73525fb	Enterobacter cloacae	Enterobacter cloacae	ARO:3000491|acrD	group mdt-mds-acr-mtr-1	75.35	284	327
5ad4e6c1-7ebf-413b-a3b4-56f18f664081	Enterobacter cloacae	Enterobacter cloacae	ARO:3000216|acrB	group mex-acr-1	79.25	294	1291
a9b8a9d2-4169-439f-b81f-86f7aeb26104	Enterobacter cloacae	Enterobacter cloacae	ARO:3000516|emrR	emrR	80.81	344	714
84164072-a1ff-469d-bcc3-85662df45551	Enterobacter cloacae	Enterobacter cloacae	ARO:3000831|cpxR	cpxR	77.37	716	1491
2ac80e94-c0d2-45db-84dc-42d13f7720f6	Enterobacter cloacae	Enterobacter cloacae	ARO:3001830|ACT-7	group CMY-LAT-CFE-ACT-MIR-1	85.96	178	956
ea17b316-c02a-4d3c-8cfe-6400d4637d49	Enterobacter cloacae	Enterobacter cloacae	ARO:3003830|aminocoumarin	alaS	81.86	623	448
70fa4924-a3a5-4d8d-8d9d-87487ccca387	Enterobacter cloacae	Enterobacter cloacae	ARO:3000024|patA	patA	78.77	1173	253
9aeb5a95-1acf-4f7c-8f42-4ce1d609a4ef	Enterobacter cloacae	Enterobacter cloacae	ARO:3000825|robA	robA	89.61	154	781
ff1a6349-9052-428e-99a9-ee815bec7fa8	Enterobacter cloacae	Enterobacter cloacae	ARO:3003923|oqxB	group oqx-mex-amr-1	82.45	376	98
a931a60e-9b0c-4060-b63a-cbdd5b18aafd	Enterobacter cloacae	Enterobacter cloacae	ARO:3000825|robA	robA	89.91	813	207
c5a78e7c-cfb8-4a9d-a908-ef0661a9f1bf	Enterobacter cloacae	Enterobacter cloacae	ARO:3000216|acrB	group mex-acr-1	81.25	352	488
eedee14d-0334-4b3b-bb7a-548af8313df8	Enterobacter cloacae	Enterobacter cloacae	ARO:3000216|acrB	group mex-acr-1	87.16	257	313
6c7790e5-113b-4776-8547-e26c385f0612	Enterobacter cloacae	Enterobacter cloacae	ARO:3003923|oqxB	group oqx-mex-amr-1	85.98	535	841
6a2d759b-46e1-4bef-90a2-e6403c80c827	Enterobacter cloacae	Enterobacter cloacae	ARO:3000825|robA	robA	88.62	413	219
c6c66581-6bc0-4963-9359-2f2637ef15e5	Enterobacter cloacae	Enterobacter cloacae	ARO:3000207|acrA	group acr-sme-1	82.96	311	115
85816495-2a93-43c9-9b98-77729b162052	Enterobacter cloacae	Enterobacter cloacae	ARO:3000792|mdtA	mdtA	74.25	971	583
e182c38e-78ae-4ce0-9b09-02ae9354c9af	Enterobacter cloacae	Enterobacter cloacae	ARO:3003923|oqxB	group oqx-mex-amr-1	80.56	746	228
a36fc072-bfe0-4b0e-8dad-00f681c54369	Enterobacter cloacae	Enterobacter cloacae	ARO:3000518|CRP	CRP	78.17	371	528
552ed409-7858-440a-a17e-d1faeab3291b	Enterobacter cloacae	Enterobacter cloacae	ARO:3000491|acrD	group mdt-mds-acr-mtr-1	77.36	1418	122
3beef42b-228a-4e1f-944c-2825884f2317	Enterobacter cloacae	Enterobacter cloacae	ARO:3000825|robA	robA	88.62	448	578
15cc0ff1-ac50-4400-83f7-84d841124c80	Enterobacter cloacae	Enterobacter cloacae	ARO:3000793|mdtB	group mdt-mds-acr-mtr-1	74.94	798	478
45066790-3a2a-46be-b8d3-ee3ccad20174	Enterobacter cloacae	Enterobacter cloacae	ARO:3000518|CRP	CRP	80.07	537	112
5a9a5fe7-26a3-4839-ae94-c3c4116558ab	Enterobacter cloacae	Enterobacter cloacae	ARO:3002986|bacA	bacA	78.25	832	888
fcd07efa-5cae-4e59-8305-111101a9c63e	Enterobacter cloacae	Enterobacter cloacae	ARO:3000074|emrB	emrB	78.21	592	691
6c7924ba-266c-467c-9538-a8e629318353	Bifidobacterium longum	Bifidobacterium longum	ARO:3003730|Bifidobacteria	Bifidobacteria	83.02	701	459
3331ca0b-64fa-4621-b926-c42ace6cc1a8	Enterobacter cloacae	Enterobacter cloacae	ARO:3000794|mdtC	group mdt-mex-sme-1	78.69	291	109
84de44f2-b58e-452e-b33b-620895bdcdd7	Enterobacter cloacae	Enterobacter cloacae	ARO:3001847|ACT-27	group CMY-LAT-CFE-ACT-MIR-1	88.09	277	141
bd244e08-c8f8-4d77-ada3-7c0a3571b679	Enterobacter cloacae	Enterobacter cloacae	ARO:3000825|robA	robA	82.52	309	314
1840bbc5-5509-4103-9b01-b3f1dec9dbe7	Enterobacter cloacae	Enterobacter cloacae	ARO:3000792|mdtA	mdtA	76.44	849	590
a8809e59-3177-493f-b265-2b7d339917c1	Enterobacter cloacae	Enterobacter cloacae	ARO:3000825|robA	robA	83.1	213	280
a17e8faf-3be1-440c-ab75-bf1f1cbae7ce	Enterobacter cloacae	Enterobacter cloacae	ARO:3000676|H-NS	H-NS	83.33	240	851
72cf1ebe-0519-402c-bf31-cbbfc327d1f9	Enterobacter cloacae	Enterobacter cloacae	ARO:3000825|robA	robA	86.28	911	1309
fb98b750-5ff0-4111-9066-99c3856ce607	Enterobacter cloacae	Enterobacter cloacae	ARO:3000792|mdtA	mdtA	77.84	510	103
b6d3d7d8-e4b7-47d7-811a-63d1a944b5fc	Staphylococcus agnetis	Staphylococcus	ARO:3000621|PC1	PC1	86.74	867	703
04220c9d-2b73-4e81-9ebc-5be876f71953	Enterobacter cloacae	Enterobacter cloacae	ARO:3000794|mdtC	group mdt-mex-sme-1	75.66	3118	601
611cbb26-41d5-4836-a716-3cd6185a81d0	Enterobacter cloacae	Enterobacter cloacae	ARO:3000207|acrA	group acr-sme-1	79.71	1227	407
0ce42433-1841-4a60-85c7-cd3114db09ba	Enterobacter cloacae	Enterobacter cloacae	ARO:3000216|acrB	group mex-acr-1	89.41	340	267
0ce42433-1841-4a60-85c7-cd3114db09ba	Enterobacter cloacae	Enterobacter cloacae	ARO:3000207|acrA	group acr-sme-1	85.41	233	383
e1c995d6-9aaa-4d56-aded-b3c210db9c4c	Enterobacter cloacae	Enterobacter cloacae	ARO:3000676|H-NS	H-NS	77.73	422	422
cd3a8d41-756d-4280-aff4-d24d83b31977	Enterobacter cloacae	Enterobacter cloacae	ARO:3000793|mdtB	group mdt-mds-acr-mtr-1	77.25	866	105
e1a9361f-d0bd-436d-9d31-68182782a221	Enterobacter cloacae	Enterobacter cloacae	ARO:3001847|ACT-27	group CMY-LAT-CFE-ACT-MIR-1	89.56	747	757
90218e41-dbf6-4d05-8432-788b2cfb7ce6	Enterobacter cloacae	Enterobacter cloacae	ARO:3001847|ACT-27	group CMY-LAT-CFE-ACT-MIR-1	95.38	130	1280
698d6aaf-2b12-4f07-98f9-fac76da7c22b	Enterobacter cloacae	Enterobacter cloacae	ARO:3000216|acrB	group mex-acr-1	83.76	813	801
698d6aaf-2b12-4f07-98f9-fac76da7c22b	Enterobacter cloacae	Enterobacter cloacae	ARO:3000207|acrA	group acr-sme-1	78.77	796	804
