ReadId	HostHit	Overlap	Independent	CARDhit
8e62abcc-3ff5-46c5-bada-cd4d1c0cfa1a	Klebsiella pneumoniae	1830	Y	gb|U00096|-|4567286-4568519|ARO:3001214|mdtM
e888ceaf-4fcc-4894-8774-3867b5c353e6	Klebsiella pneumoniae	1329	Y	gb|AF173226|-|351-1041|ARO:3003066|smeR
b7aaaf76-583d-4205-a442-2451cf282f3a	Proteus mirabilis	1501	Y	gb|CP000768|+|1406494-1409617|ARO:3000784|cmeB
d4212e60-4c37-42de-aa66-ce12152f0996	Klebsiella pneumoniae	1258	Y	gb|JQ064560|+|0-1536|ARO:3000448|qepA
b137b059-93cb-496f-919d-056c1fc64ac1	Klebsiella pneumoniae	524	Y	gb|U00096|+|2812615-2814154|ARO:3000074|emrB
a6018ada-42ba-4899-b509-2b30f9e0a25c	Klebsiella pneumoniae	3118	Y	gb|NC_007779|-|1115840-1117067|ARO:3001329|mdtG
1d3f9e98-7b81-4472-a5f8-bd2ed6a4da73	Klebsiella pneumoniae	553	Y	gb|DQ679966|+|299-1493|ARO:3000207|acrA
b42fce95-f5f7-4843-9fdf-3a083670fdff	Klebsiella pneumoniae	2667	Y	gb|DQ679966|+|1515-4662|ARO:3000216|acrB
77f51bf5-db1c-41c1-a642-83b518a8ae46	Proteus mirabilis	570	Y	gb|X98831.1|+|361-1555|ARO:3003359|Streptomyces
059f5c56-7022-4b21-a56c-f10d4f98f277	Klebsiella pneumoniae	524	Y	gb|U00096|+|3415032-3418137|ARO:3000502|acrF
fb243e57-1130-4877-a0f2-ba617cf3437d	Klebsiella pneumoniae	2069	Y	gb|NC_000913.3|-|2819380-2822011|ARO:3003830|aminocoumarin
acebfe26-9a4d-4ad0-9409-74f3bb50ae65	Klebsiella pneumoniae	463	Y	gb|NC_002516|+|2813193-2814612|ARO:3000805|oprN
91c109a9-4197-4db2-b4de-1899ed8405b1	Klebsiella pneumoniae	4642	Y	gb|NC_010378.1|+|47850-51003|ARO:3003923|oqxB
b5807a78-08cc-4fa2-9130-7046d7e7cb42	Klebsiella pneumoniae	363	Y	gb|U00096|-|4567286-4568519|ARO:3001214|mdtM
d6da776a-a0ca-4554-b806-c1c5c1aa38c5	Klebsiella pneumoniae	838	Y	gb|AY768532|+|0-1935|ARO:3000535|macB
fe17461d-9443-4315-b98e-6512126302da	Klebsiella pneumoniae	7146	Y	gb|AJ005045|+|0-876|ARO:3001870|CTX-M-7
24bf29a4-3a66-4914-ab87-e7d06502a339	Klebsiella pneumoniae	1639	Y	gb|U00096|+|2161463-2162879|ARO:3001330|mdtD
6e019029-29d1-47a0-8de0-be19de96e6b2	Klebsiella pneumoniae	418	Y	gb|NC_000913.3|+|1333854-1334829|ARO:3003840|aminocoumarin
be65a670-69e4-438e-aa95-a6dcbf53c48e	Proteus mirabilis	373	Y	gb|U00096|+|2154015-2155263|ARO:3000792|mdtA
7c4ca1d7-59eb-4bb8-adc3-730635a297fa	Klebsiella pneumoniae	539	Y	gb|AY070258|+|0-861|ARO:3001093|SHV-35
8b8a7a2f-002e-47fe-a1a3-612b423291bc	Klebsiella pneumoniae	674	Y	gb|U00096|+|2367070-2368039|ARO:3003578|PmrF
564fc854-24b2-42cf-8571-e0ac909000ac	Proteus mirabilis	3788	Y	gb|NC_000913.3|+|1333854-1334829|ARO:3003840|aminocoumarin
11e0d41d-5dff-4d68-bfaf-1b4c2808a130	Proteus mirabilis	1042	Y	gb|BX664015|-|204137-204554|ARO:3000168|tetD
d04a054e-4de4-4e3e-94c8-fa0d3bae0904	Klebsiella pneumoniae	2	N	gb|DQ679966|+|1515-4662|ARO:3000216|acrB
978cc6dd-08f2-475d-8513-0f27afd7787e	Klebsiella pneumoniae	5754	Y	gb|NC_003197|-|2039657-2040380|ARO:3000826|sdiA
db820b6f-820d-4a65-907b-6e63a0069a8d	Klebsiella pneumoniae	1015	Y	gb|NC_000913.3|+|84367-85312|ARO:3003843|leuO
7487d49a-f8e9-4a7b-aabe-3d7172c4936e	Klebsiella pneumoniae	1318	Y	gb|NC_007779|+|2586250-2589364|ARO:3000491|acrD
b13d6284-31dd-4a03-80fa-9c694b649cbf	Klebsiella pneumoniae	95	Y	gb|U00096|-|1124117-1125326|ARO:3001216|mdtH
9195b00c-dac4-4460-9e19-b47d516f5ca1	Klebsiella pneumoniae	4399	Y	gb|NC_000913.3|+|3219493-3220873|ARO:3000024|patA
447b215a-a852-47b3-9b21-d60a172cab35	Klebsiella pneumoniae	1584	Y	gb|GG749185.1|+|116812-118003|ARO:3000309|emrD
34b9646b-09b7-4ed8-94eb-26ac90e1473f	No hit	0	N	gb|EU523697|+|686-1973|ARO:3000572|tet42
445e99ef-02b5-4795-8e1d-55ad8c37b01d	Klebsiella pneumoniae	436	Y	gb|AF235050.4|+|38028-40140|ARO:3003318|Streptomyces
6ebfd7f5-04c3-4cc2-8f97-d9d878fdbf3b	Klebsiella pneumoniae	760	Y	gb|FJ768952|+|0-1488|ARO:3000237|tolC
0c8bc9e0-9c3a-489b-9271-3d5fb5ce8201	Klebsiella pneumoniae	1356	Y	gb|X98101|+|73-934|ARO:3001070|SHV-11
7c96555c-99d8-44ab-8c64-93b1801111a4	Klebsiella pneumoniae	373	Y	gb|NC_002516.2|+|3982020-3984009|ARO:3002985|arnA
a4d21a21-05d8-4b29-b4a1-92aa60d12e0f	Klebsiella pneumoniae	1451	Y	gb|AF173226|-|351-1041|ARO:3003066|smeR
ee6c7824-0f91-477d-b79a-ae0b3898a873	Klebsiella pneumoniae	253	Y	gb|NC_002516|-|2208168-2211306|ARO:3002983|amrB
2673c9a8-85f0-4c74-a9fa-493c8945d76c	Proteus mirabilis	1217	Y	gb|U00096|+|2367070-2368039|ARO:3003578|PmrF
aa723472-30ea-4ac3-b641-fb4eea08f99f	Klebsiella pneumoniae	16	N	gb|X98831.1|+|361-1555|ARO:3003359|Streptomyces
6a7cf7af-95b4-4e72-bf76-a430c71e547e	Klebsiella pneumoniae	3609	Y	gb|AP009048|-|4306556-4307588|ARO:3003548|mdtN
896f1b85-4b5c-4b00-b41f-63342ef2c09e	Klebsiella pneumoniae	9537	Y	gb|U00096|-|1124117-1125326|ARO:3001216|mdtH
d3393e29-44ca-4b70-a3d0-27c622372960	Klebsiella pneumoniae	175	Y	gb|AY227050|+|130-895|ARO:3003100|cphA4
7079e555-cbc4-407a-8fd8-355a622e4bd6	Klebsiella pneumoniae	296	Y	gb|AY768532|+|0-1935|ARO:3000535|macB
3dbb4270-a451-4088-8514-3113ad8b11fd	Klebsiella pneumoniae	4386	Y	gb|KU302801|+|102199-102430|ARO:3002831|vgaC
8d721f58-9a9c-4233-9aa2-fae442b314b8	Klebsiella pneumoniae	8720	Y	gb|NC_002516.2|+|3982020-3984009|ARO:3002985|arnA
703e5a09-ba26-4aa5-9bb7-609733df496f	Klebsiella pneumoniae	675	Y	gb|AY768532|+|0-1935|ARO:3000535|macB
fe46a660-525e-445d-af79-7d48aa69eb26	Klebsiella pneumoniae	4202	Y	gb|U00096|-|4567286-4568519|ARO:3001214|mdtM
36470c5a-947a-4769-bdce-3f48fd835b52	Klebsiella pneumoniae	0	N	gb|DQ679966|+|299-1493|ARO:3000207|acrA
38f03e61-1a74-4c51-9f2b-fba654fbc60e	Klebsiella pneumoniae	0	N	gb|AP009048|-|4153663-4154296|ARO:3000518|CRP
19f3ca41-259c-4e71-9deb-2465edc9a6e6	Klebsiella pneumoniae	62	Y	gb|AP009048|-|4153663-4154296|ARO:3000518|CRP
14e8f14b-1aff-46c2-a8b1-c22a6f7f7f78	Klebsiella pneumoniae	921	Y	gb|M57437|+|0-1647|ARO:3002827|tlrC
d37bbd3f-8708-422b-9577-52dbb6384ff6	Klebsiella pneumoniae	503	Y	gb|AF162694|+|5877-6963|ARO:3002933|vanSC
8c2155d6-b962-47d0-ae03-40d8dfb85675	Klebsiella pneumoniae	2244	Y	gb|U00096|+|2158385-2161463|ARO:3000794|mdtC
5512db6b-20f8-4dbb-8f6e-d72124f8952a	Klebsiella pneumoniae	5025	Y	gb|AY768532|+|0-1935|ARO:3000535|macB
368bb7b6-a504-4d1c-aefa-18f390967317	Klebsiella pneumoniae	1947	Y	gb|JX013655|+|0-861|ARO:3001185|SHV-145
8419f179-4a55-4dc9-a34d-ed880ffa4c5b	Klebsiella pneumoniae	2416	Y	gb|M80346|+|0-1656|ARO:3002817|carA
bdb0bb0a-0d35-41ca-91af-f1175ac6c041	Klebsiella pneumoniae	1193	Y	gb|U46859|-|22365-24057|ARO:3003049|rosB
f93abd23-2d87-4e9a-83e9-ef62c969d984	Klebsiella pneumoniae	1401	Y	gb|NC_000913.3|-|1170517-1173964|ARO:3003844|mfd
c3b8062a-2ab2-4476-9158-2556f8fad03a	Klebsiella pneumoniae	1648	Y	gb|AB061440|-|305-770|ARO:3002870|tet34
7a28d31e-6059-4fd6-b0f4-91eb4f493d4b	Klebsiella pneumoniae	273	Y	gb|X98831.1|+|361-1555|ARO:3003359|Streptomyces
4054754f-c8a7-44fb-83fc-234f0b97817c	Klebsiella pneumoniae	4935	Y	gb|NC_007779|-|1115840-1117067|ARO:3001329|mdtG
06a72113-e866-4517-8657-2bc37d185a6f	Klebsiella pneumoniae	4149	Y	gb|U46859|-|24294-25527|ARO:3003048|rosA
e920c39e-4eb4-4789-b704-673812738135	Klebsiella pneumoniae	2658	Y	gb|NC_000913.3|-|1170517-1173964|ARO:3003844|mfd
b52c91b1-39cc-40da-b117-303261c05910	Proteus mirabilis	3283	Y	gb|FJ768952|+|0-1488|ARO:3000237|tolC
2af27420-21d9-402a-bfa2-c4d67d8bad15	Klebsiella pneumoniae	627	Y	gb|U00096|+|3660413-3663527|ARO:3000796|mdtF
019c79a7-ef59-4689-81c7-9860e210f278	Klebsiella pneumoniae	2351	Y	gb|NC_002695|-|1737553-1737967|ARO:3000676|H-NS
57de43d3-4cee-4463-84cc-e2343600d61e	Klebsiella pneumoniae	3846	Y	gb|AP009048|-|4306556-4307588|ARO:3003548|mdtN
138cb823-ba93-4845-a7c1-daffd4daaa2e	Klebsiella pneumoniae	490	Y	gb|L36601|+|1420-3130|ARO:3003036|oleB
db5a8bcd-2adc-4f36-a0ce-f3d7d0ababd6	Klebsiella pneumoniae	482	Y	gb|AJ252200|+|4493-5894|ARO:3003057|smeF
4d972761-5a86-4608-8cc8-9932c945714f	Klebsiella pneumoniae	2062	Y	gb|U00096|+|2367070-2368039|ARO:3003578|PmrF
5064d928-8764-4b06-9d37-d395ea2718c4	Klebsiella pneumoniae	3997	Y	gb|U00096|+|3660413-3663527|ARO:3000796|mdtF
317c6695-9ca8-42ad-95ac-67e3213e41b6	Klebsiella pneumoniae	1463	Y	gb|U00096|+|2155262-2158385|ARO:3000793|mdtB
2c5f1659-ed98-4605-b159-dc51b5f43026	Klebsiella pneumoniae	591	Y	gb|X98831.1|+|361-1555|ARO:3003359|Streptomyces
1c82cadb-efdd-4a65-9c33-16fb24ef398e	Klebsiella pneumoniae	338	Y	gb|U00096|+|2367070-2368039|ARO:3003578|PmrF
9e5de3e0-4d98-480a-a3ff-f45b0e294bd0	Klebsiella pneumoniae	605	Y	gb|NC_000913.3|-|2819380-2822011|ARO:3003830|aminocoumarin
aa1045c2-d2b2-4707-82ce-9d4aa678ccde	Proteus mirabilis	531	Y	gb|FJ872411|+|43513-44203|ARO:3002924|vanRE
448e0d72-753d-41be-80e5-9fd7ca349a22	Klebsiella pneumoniae	28	N	gb|CP014358.1|-|2161325-2162750|ARO:3001327|mdtK
94437993-8f0d-4176-ad20-423da944056f	Klebsiella pneumoniae	3233	Y	gb|GG749185.1|+|116812-118003|ARO:3000309|emrD
f5c9158a-e227-42b9-b499-d2dd07f14f42	Klebsiella pneumoniae	1389	Y	gb|AB219524.1|+|1176-4338|ARO:3003699|mexQ
bb727ba7-9e69-4066-a61b-38c506242c18	Klebsiella pneumoniae	240	Y	gb|AP009048|-|4153663-4154296|ARO:3000518|CRP
5d9d5003-4552-467b-9a8c-78bc5e9aa387	Klebsiella pneumoniae	326	Y	gb|NC_000913.3|-|1170517-1173964|ARO:3003844|mfd
604169fd-4392-446f-bc7a-6485c32f05e4	Klebsiella pneumoniae	5087	Y	gb|AY768532|+|0-1935|ARO:3000535|macB
3333ea9c-27e1-404f-aec5-38989169350d	Klebsiella pneumoniae	91	Y	gb|U00096|+|2154015-2155263|ARO:3000792|mdtA
771fd543-8092-411b-ae85-067f90804a72	Klebsiella pneumoniae	6222	Y	gb|U00096|-|4567286-4568519|ARO:3001214|mdtM
e491ce14-95f8-40a3-979f-cfbe9fc3bd2c	Klebsiella pneumoniae	4888	Y	gb|LN515533|+|0-867|ARO:3003154|SHV-187
e0c4a7bd-ebcb-45a2-bef1-d9c1b21a0807	Klebsiella pneumoniae	1632	Y	gb|U00096|-|3203309-3204131|ARO:3002986|bacA
cc00309e-b7cc-44e3-9ecd-153de2d63093	Klebsiella pneumoniae	5830	Y	gb|L11616|+|1569-4710|ARO:3000378|mexB
9055d2a7-d08c-4f03-abca-6a933deb67d3	Klebsiella pneumoniae	269	Y	gb|AJ252200|+|4493-5894|ARO:3003057|smeF
99a5321c-7441-4999-addb-97c7ef656847	Klebsiella pneumoniae	1293	Y	gb|AJ252200|+|1278-4401|ARO:3003056|smeE
9b9162e2-097a-42b4-9eb5-d24ab62aca19	Escherichia coli	988	Y	gb|KU302801|+|102199-102430|ARO:3002831|vgaC
05c94b06-0664-4eee-8570-e0bd6b7fa7f0	Proteus mirabilis	2718	Y	gb|U00096|-|1124117-1125326|ARO:3001216|mdtH
1abf83b8-cca3-48a7-99a3-a0d60e81bb8e	Escherichia coli	0	N	gb|NC_010378.1|+|47850-51003|ARO:3003923|oqxB
8cb10d2b-cfb5-4923-b405-5e245d3f3bbd	Klebsiella pneumoniae	1	N	gb|U00096|+|2154015-2155263|ARO:3000792|mdtA
92993eb6-bdcf-4e69-a698-3158ad019530	Klebsiella pneumoniae	2430	Y	gb|U46859|-|24294-25527|ARO:3003048|rosA
1617cf34-1b6d-4bcf-a90d-f6cb4869a90c	Klebsiella pneumoniae	992	Y	gb|JYFL01000006.1|-|112069-113503|ARO:3002813|lmrB
1c0e50ab-f0b0-4221-8a24-ad4e065d4e4e	Klebsiella pneumoniae	2188	Y	gb|U00096|+|2161463-2162879|ARO:3001330|mdtD
98a48d37-6000-44c4-94a8-ea47b20953c7	Klebsiella pneumoniae	763	Y	gb|AF170880|+|0-1848|ARO:3002522|novA
3c9a248f-dd17-46f6-85b2-d8b32d2ef899	Klebsiella pneumoniae	1239	Y	gb|U00096|+|2161463-2162879|ARO:3001330|mdtD
3a865a09-552d-44f8-a441-cb6b7b0a872c	Klebsiella pneumoniae	395	Y	gb|U00096|-|2098446-2099613|ARO:3003577|PmrE
0b5b1e16-af2a-4ed4-bc2d-82cda9c9b859	Klebsiella pneumoniae	827	Y	gb|JQ727668|+|0-375|ARO:3000823|ramA
a2866118-4138-40f4-8e00-f7735f37b8d5	Klebsiella pneumoniae	3075	Y	gb|U00096|-|4567286-4568519|ARO:3001214|mdtM
20a5ff40-da3b-4d80-a932-210325426049	Klebsiella pneumoniae	6233	Y	gb|U00096|+|2154015-2155263|ARO:3000792|mdtA
ea322830-f605-46c8-8c29-80e29f2d0332	Klebsiella pneumoniae	3333	Y	gb|NC_000913.3|-|1170517-1173964|ARO:3003844|mfd
ea828b01-5736-4bd9-b047-ef49d4a66c1f	Klebsiella pneumoniae	285	Y	gb|KU302801|+|102199-102430|ARO:3002831|vgaC
a2995810-7cea-4d69-846e-4ab17fcd32a0	Klebsiella pneumoniae	221	Y	gb|AY598759|+|0-876|ARO:3001873|CTX-M-10
a67791de-228f-4808-8a06-c64911b57f09	Klebsiella pneumoniae	456	Y	gb|U46859|-|24294-25527|ARO:3003048|rosA
610ab4ec-2260-41a8-af1d-1c59c80beb36	Klebsiella pneumoniae	3450	Y	gb|NC_002516.2|+|4904646-4907703|ARO:3003031|mexW
50649f9c-cb87-46f4-8da2-ac3ba068411f	Klebsiella pneumoniae	646	Y	gb|AP009048|-|4153663-4154296|ARO:3000518|CRP
b0c111c3-eb40-440c-a34d-50f7fc1418d6	Klebsiella pneumoniae	2218	Y	gb|NC_002695|+|3211891-3212506|ARO:3000832|evgA
a5d8756b-5960-4648-a383-bc3bff59fb7c	Klebsiella pneumoniae	592	Y	gb|JQ394987|+|0-1233|ARO:3001328|mdfA
66e4a1ec-21b8-4db9-9b58-ee99bf274d8b	Proteus mirabilis	1015	Y	gb|U00096|+|2367070-2368039|ARO:3003578|PmrF
cb5d49b9-d61e-4bf9-acf3-474eb4d33112	Klebsiella pneumoniae	2305	Y	gb|NC_000913.3|+|84367-85312|ARO:3003843|leuO
425c1894-2879-4bfa-a34c-0e0c59c3f147	Klebsiella pneumoniae	189	Y	gb|NC_007779|-|1115840-1117067|ARO:3001329|mdtG
2b092ad2-8db1-4758-9676-87ad16db6e4b	Klebsiella pneumoniae	882	Y	gb|NC_002516|+|4707534-4710624|ARO:3000808|mexI
3a06e866-5117-4802-912a-203c9176458a	Klebsiella pneumoniae	2085	Y	gb|L36601|+|1420-3130|ARO:3003036|oleB
bddf80c6-59b6-452b-884d-97e90d6c0d42	Klebsiella pneumoniae	6531	Y	gb|NC_002695|-|1737553-1737967|ARO:3000676|H-NS
b7b5114c-ac5c-4f72-a652-602fd2635291	Proteus mirabilis	56	Y	gb|U00096|+|2367070-2368039|ARO:3003578|PmrF
ae09dd8e-f8cf-4388-b169-acf7b6eeeacf	Klebsiella pneumoniae	5887	Y	gb|U00096|+|3415032-3418137|ARO:3000502|acrF
2cc85534-8073-4515-a41b-284695528e7c	Klebsiella pneumoniae	402	Y	gb|KU302801|+|102199-102430|ARO:3002831|vgaC
ebdadadd-ffbe-4d6d-8b33-1ef03e3d100c	Klebsiella pneumoniae	22	N	gb|U00096|+|2155262-2158385|ARO:3000793|mdtB
4b76be2a-5061-44e3-a74c-9a3ed625231b	Klebsiella pneumoniae	1978	Y	gb|HQ661363|+|71-932|ARO:3001181|SHV-137
31d78317-5daf-4ee0-88b9-3a7c6e4c5219	Klebsiella pneumoniae	1043	Y	gb|U00096|-|1124117-1125326|ARO:3001216|mdtH
a4d9e191-0bb6-4d4e-9537-bb2de59452a5	Klebsiella pneumoniae	137	Y	gb|NC_010378.1|+|47850-51003|ARO:3003923|oqxB
c707c8bc-12a3-40e1-88c4-bf1d88e499ab	Klebsiella pneumoniae	1050	Y	gb|U00096|-|1124117-1125326|ARO:3001216|mdtH
1198c20e-0d66-43b0-ba28-9eda93370077	Klebsiella pneumoniae	308	Y	gb|FJ768952|+|0-1488|ARO:3000237|tolC
55bd8838-bfba-4a07-96de-0afd77c06df3	Klebsiella pneumoniae	689	Y	gb|U00096|+|2161463-2162879|ARO:3001330|mdtD
1dcfed48-c22d-4889-aef1-48f12b9d3662	Klebsiella pneumoniae	146	Y	gb|NC_002516.2|+|3982020-3984009|ARO:3002985|arnA
bfb651cf-af03-42b4-ba25-b3b411452d4d	Klebsiella pneumoniae	1016	Y	gb|AP009048|-|4338624-4340268|ARO:3003576|PmrC
64ae2de0-295b-4f73-9243-626a78b08d95	Advenella kashmirensis	51	Y	gb|NC_010378.1|+|47850-51003|ARO:3003923|oqxB
8e27e855-45b0-4ee3-80af-9a057e875a30	Klebsiella pneumoniae	3662	Y	gb|NC_000913.3|+|3219493-3220873|ARO:3000024|patA
e2600270-be05-432b-8c76-edb5e06c7ee5	Klebsiella pneumoniae	1843	Y	gb|AP009048|-|4303042-4304509|ARO:3003550|mdtP
b7431a39-e37f-427b-a215-cab16a3c01c3	No hit	0	N	gb|U00096|+|2368038-2370021|ARO:3002985|arnA
60c6d342-bfac-45fd-9b12-fb52ca92274e	Klebsiella pneumoniae	488	Y	gb|FJ768952|+|0-1488|ARO:3000237|tolC
8bad01f3-d001-45c4-bfe9-38d2d95de5a9	Klebsiella pneumoniae	1641	Y	gb|X98831.1|+|361-1555|ARO:3003359|Streptomyces
99f821c7-f151-404c-a1dd-468c695fc815	Klebsiella pneumoniae	3951	Y	gb|KU302801|+|102199-102430|ARO:3002831|vgaC
383452cf-4d2c-4f99-857c-a062cbbe9d0d	Klebsiella pneumoniae	340	Y	gb|NC_000913.3|-|721055-721733|ARO:3003841|kdpE
4c3c2d46-157e-4097-a778-c95e8324ecac	Klebsiella pneumoniae	909	Y	gb|AF055922|+|1787-2630|ARO:3001299|tlrB
dd526b48-a811-486a-91ea-0c2e8fa76b47	Klebsiella pneumoniae	0	N	gb|NC_010378.1|+|47850-51003|ARO:3003923|oqxB
b6268187-7a77-4c70-b265-68e4f542dc01	Klebsiella pneumoniae	1809	Y	gb|L36601|+|1420-3130|ARO:3003036|oleB
55750aad-85ea-40cc-9d8b-003acd2324d7	Klebsiella pneumoniae	3146	Y	gb|NC_002516|+|2810008-2813197|ARO:3000804|mexF
5c8786d1-4009-479e-9887-6d0e709f2842	Klebsiella pneumoniae	748	Y	gb|AB219524.1|+|1176-4338|ARO:3003699|mexQ
ef9078d6-de7f-44a8-b76b-3c3f63987f33	Klebsiella pneumoniae	3373	Y	gb|NC_010378.1|+|47850-51003|ARO:3003923|oqxB
64d4cf8e-0b79-4dd5-8e9f-626322ceb46b	Proteus mirabilis	1365	Y	gb|X98831.1|+|361-1555|ARO:3003359|Streptomyces
36a38cb9-d191-4dd3-a091-4154495d7a12	Klebsiella pneumoniae	6545	Y	gb|NC_007779|-|1115840-1117067|ARO:3001329|mdtG
c910c567-7e1f-460f-af02-d5eb51aaef19	Klebsiella pneumoniae	7838	Y	gb|AB219523.1|+|1175-4286|ARO:3003705|mexN
5b4d9003-919c-4e88-b2d9-f784844f4337	Klebsiella pneumoniae	345	Y	gb|AB219524.1|+|1176-4338|ARO:3003699|mexQ
1c3e1781-fd6f-429f-9d20-f88974bad2b3	Klebsiella pneumoniae	2195	Y	gb|AP009048|-|4338624-4340268|ARO:3003576|PmrC
551a7823-5256-4943-8b00-8faf2af768c6	Klebsiella pneumoniae	80	Y	gb|U00096|+|2161463-2162879|ARO:3001330|mdtD
a2a28a1d-bc69-4e89-a04c-786d72a213a9	Proteus mirabilis	1040	Y	gb|L22689|+|261-1035|ARO:3000593|ErmQ
f82ef7c3-1852-4396-b4b7-5d060c165c21	Klebsiella pneumoniae	906	Y	gb|NC_000913.3|+|3219493-3220873|ARO:3000024|patA
619fb0e5-537b-4b89-bc8f-9e750066147b	Klebsiella pneumoniae	3330	Y	gb|X63451|+|0-1653|ARO:3002828|srmB
de126993-6361-4734-8ffd-61e1e97c0e0d	Klebsiella pneumoniae	2294	Y	gb|U00096|+|2367070-2368039|ARO:3003578|PmrF
1a5007e0-be01-437e-a1a9-8fba853e09bf	Klebsiella pneumoniae	4684	Y	gb|U00096|+|2812615-2814154|ARO:3000074|emrB
2867ee24-153e-4b2f-9a99-63985d1f39e8	Klebsiella pneumoniae	738	Y	gb|AF173226|+|3767-6917|ARO:3003052|smeB
db306316-3f76-4c0a-9770-bd88c5782670	Klebsiella pneumoniae	73	Y	gb|NC_000913.3|-|1170517-1173964|ARO:3003844|mfd
e4274fd5-7b82-4b49-8803-432a1109055e	Klebsiella pneumoniae	1008	Y	gb|NC_010378.1|+|47850-51003|ARO:3003923|oqxB
93bcb3fe-fb22-44f5-b17b-c5901b92a1bd	Klebsiella pneumoniae	3115	Y	gb|JQ727667|+|0-870|ARO:3000825|robA
4c256981-6213-4f21-995c-979be87065f4	Proteus mirabilis	923	Y	gb|U00096|+|3415032-3418137|ARO:3000502|acrF
f8732c64-4a8c-4f06-bd45-d7173a513c2b	Klebsiella pneumoniae	687	Y	gb|JQ394987|+|0-1233|ARO:3001328|mdfA
39e27a46-b6bb-450d-b789-d30f901b1476	Klebsiella pneumoniae	225	Y	gb|X98831.1|+|361-1555|ARO:3003359|Streptomyces
2897119e-fa9a-48b4-9550-51108f10a583	Klebsiella pneumoniae	163	Y	gb|NC_002516.2|+|3982020-3984009|ARO:3002985|arnA
7b142b8f-e21c-4441-b729-0a47701d8542	Klebsiella pneumoniae	342	Y	gb|JQ727667|+|0-870|ARO:3000825|robA
9d4740c3-47ed-4ed7-b80b-0470272b9365	Klebsiella pneumoniae	249	Y	gb|AE004091.2|-|4116187-4119265|ARO:3003693|mexK
51f10708-ebf8-41d2-b9b8-6a0c70a203b9	Klebsiella pneumoniae	1974	Y	gb|NC_003197|-|2039657-2040380|ARO:3000826|sdiA
f1c320a3-7fba-48ab-a528-0f97145c8db7	Klebsiella pneumoniae	243	Y	gb|AF170880|+|0-1848|ARO:3002522|novA
a03a8ac3-84c9-4797-b325-3b6cbf0d6c60	Klebsiella pneumoniae	3721	Y	gb|NC_010378.1|+|47850-51003|ARO:3003923|oqxB
404de4d3-ee05-45b9-b482-89a8979d5722	Shimwellia blattae	1871	Y	gb|AF441286|+|224-965|ARO:3000843|MUS-1
e9728ae9-7dc6-4526-9282-db5de7b32f5c	Klebsiella pneumoniae	606	Y	gb|AF173226|-|351-1041|ARO:3003066|smeR
6db9d6ed-7c49-4f2d-8ea0-13ce9023dd65	Rahnella sp.	1282	Y	gb|NC_002516|+|2810008-2813197|ARO:3000804|mexF
d34c7e1a-6983-4486-8bd9-b5dcf8af6845	Klebsiella pneumoniae	1720	Y	gb|NC_000913.3|+|2810769-2811300|ARO:3000516|emrR
c8480359-16e4-4119-a645-bd359ea0f404	Klebsiella pneumoniae	217	Y	gb|U00096|+|3415032-3418137|ARO:3000502|acrF
